segment_id,ts,vehicle_count,avg_speed_kmh,occupancy_pct,speed_limit_kmh,hour,day_of_week,is_weekend,is_rush,lag_1h,lag_24h,rolling_mean_3h,event_timestamp
king-george-00,2024-01-07 17:00:00,718,19.9,71.7,50,17,6,0,1,163.0,355.49849447975913,301.3333333333333,2024-01-07 17:00:00
king-george-00,2024-01-08 16:00:00,671,31.7,55.4,50,16,0,0,1,718.0,355.49849447975913,517.3333333333334,2024-01-08 16:00:00
king-george-00,2024-01-09 15:00:00,639,27.9,57.7,50,15,1,0,0,671.0,355.49849447975913,676.0,2024-01-09 15:00:00
king-george-00,2024-01-10 14:00:00,404,40.8,33.2,50,14,2,0,0,639.0,355.49849447975913,571.3333333333334,2024-01-10 14:00:00
king-george-00,2024-01-11 13:00:00,412,37.4,33.1,50,13,3,0,0,404.0,355.49849447975913,485.0,2024-01-11 13:00:00
king-george-00,2024-01-12 12:00:00,771,30.1,63.8,50,12,4,1,0,412.0,355.49849447975913,529.0,2024-01-12 12:00:00
king-george-00,2024-01-13 11:00:00,91,50.4,8.0,50,11,5,1,0,771.0,355.49849447975913,424.6666666666667,2024-01-13 11:00:00
king-george-00,2024-01-14 10:00:00,479,40.3,40.6,50,10,6,0,0,91.0,355.49849447975913,447.0,2024-01-14 10:00:00
king-george-00,2024-01-15 09:00:00,731,24.2,69.6,50,9,0,0,1,479.0,355.49849447975913,433.6666666666667,2024-01-15 09:00:00
king-george-00,2024-01-16 08:00:00,747,18.6,77.8,50,8,1,0,1,731.0,355.49849447975913,652.3333333333334,2024-01-16 08:00:00
king-george-00,2024-01-17 07:00:00,739,24.5,70.9,50,7,2,0,1,747.0,355.49849447975913,739.0,2024-01-17 07:00:00
king-george-00,2024-01-18 06:00:00,354,42.5,28.9,50,6,3,0,0,739.0,355.49849447975913,613.3333333333334,2024-01-18 06:00:00
king-george-00,2024-01-19 05:00:00,103,48.8,9.4,50,5,4,1,0,354.0,355.49849447975913,398.6666666666667,2024-01-19 05:00:00
king-george-00,2024-01-20 04:00:00,89,48.0,7.2,50,4,5,1,0,103.0,355.49849447975913,182.0,2024-01-20 04:00:00
king-george-00,2024-01-21 03:00:00,85,49.9,7.3,50,3,6,0,0,89.0,355.49849447975913,92.33333333333333,2024-01-21 03:00:00
king-george-00,2024-01-22 02:00:00,79,50.1,6.5,50,2,0,0,0,85.0,355.49849447975913,84.33333333333333,2024-01-22 02:00:00
king-george-00,2024-01-23 01:00:00,78,49.6,7.0,50,1,1,0,0,79.0,355.49849447975913,80.66666666666667,2024-01-23 01:00:00
king-george-00,2024-01-24 00:00:00,75,52.3,5.7,50,0,2,0,0,78.0,72.0,77.33333333333333,2024-01-24 00:00:00
king-george-00,2024-01-24 23:00:00,98,50.1,6.8,50,23,2,0,0,75.0,63.0,83.66666666666667,2024-01-24 23:00:00
king-george-00,2024-01-25 22:00:00,78,49.1,8.5,50,22,3,0,0,98.0,100.0,83.66666666666667,2024-01-25 22:00:00
king-george-00,2024-01-26 21:00:00,10,49.5,1.3,50,21,4,1,0,78.0,190.0,62.0,2024-01-26 21:00:00
king-george-00,2024-01-27 20:00:00,420,43.1,36.8,50,20,5,1,0,10.0,371.0,169.33333333333334,2024-01-27 20:00:00
king-george-00,2024-01-28 19:00:00,647,32.1,54.5,50,19,6,0,0,420.0,23.0,359.0,2024-01-28 19:00:00
king-george-00,2024-01-29 18:00:00,745,11.5,87.0,50,18,0,0,1,647.0,163.0,604.0,2024-01-29 18:00:00
king-george-00,2024-01-30 17:00:00,713,4.0,94.0,50,17,1,0,1,745.0,718.0,701.6666666666666,2024-01-30 17:00:00
king-george-00,2024-01-31 16:00:00,719,22.1,70.8,50,16,2,0,1,713.0,671.0,725.6666666666666,2024-01-31 16:00:00
king-george-00,2024-02-01 15:00:00,570,34.2,50.6,50,15,3,0,0,719.0,639.0,667.3333333333334,2024-02-01 15:00:00
king-george-00,2024-02-02 14:00:00,379,45.1,30.5,50,14,4,1,0,570.0,404.0,556.0,2024-02-02 14:00:00
king-george-00,2024-02-03 13:00:00,70,50.0,6.6,50,13,5,1,0,379.0,412.0,339.6666666666667,2024-02-03 13:00:00
king-george-00,2024-02-04 12:00:00,339,45.3,27.7,50,12,6,0,0,70.0,771.0,262.6666666666667,2024-02-04 12:00:00
king-george-00,2024-02-05 11:00:00,332,48.0,27.6,50,11,0,0,0,339.0,91.0,247.0,2024-02-05 11:00:00
king-george-00,2024-02-06 10:00:00,468,41.4,38.5,50,10,1,0,0,332.0,479.0,379.6666666666667,2024-02-06 10:00:00
king-george-00,2024-02-07 09:00:00,752,27.8,63.4,50,9,2,0,1,468.0,731.0,517.3333333333334,2024-02-07 09:00:00
king-george-00,2024-02-08 08:00:00,732,14.9,82.9,50,8,3,0,1,752.0,747.0,650.6666666666666,2024-02-08 08:00:00
king-george-00,2024-02-09 07:00:00,260,45.4,20.9,50,7,4,1,1,732.0,739.0,581.3333333333334,2024-02-09 07:00:00
king-george-00,2024-02-10 06:00:00,63,48.9,7.0,50,6,5,1,0,260.0,354.0,351.6666666666667,2024-02-10 06:00:00
king-george-00,2024-02-11 05:00:00,121,47.4,10.2,50,5,6,0,0,63.0,103.0,148.0,2024-02-11 05:00:00
king-george-00,2024-02-12 04:00:00,82,46.9,6.8,50,4,0,0,0,121.0,89.0,88.66666666666667,2024-02-12 04:00:00
king-george-00,2024-02-13 03:00:00,69,51.6,5.8,50,3,1,0,0,82.0,85.0,90.66666666666667,2024-02-13 03:00:00
king-george-00,2024-02-14 02:00:00,74,51.4,5.9,50,2,2,0,0,69.0,79.0,75.0,2024-02-14 02:00:00
king-george-00,2024-02-15 01:00:00,72,49.9,6.7,50,1,3,0,0,74.0,78.0,71.66666666666667,2024-02-15 01:00:00
king-george-00,2024-02-16 00:00:00,101,49.2,9.2,50,0,4,1,0,72.0,75.0,82.33333333333333,2024-02-16 00:00:00
king-george-00,2024-02-16 23:00:00,17,49.2,1.2,50,23,4,1,0,101.0,98.0,63.333333333333336,2024-02-16 23:00:00
king-george-00,2024-02-17 22:00:00,336,44.5,28.8,50,22,5,1,0,17.0,78.0,151.33333333333334,2024-02-17 22:00:00
king-george-00,2024-02-18 21:00:00,148,47.3,13.4,50,21,6,0,0,336.0,10.0,167.0,2024-02-18 21:00:00
king-george-00,2024-02-19 20:00:00,345,44.4,29.2,50,20,0,0,0,148.0,420.0,276.3333333333333,2024-02-19 20:00:00
king-george-00,2024-02-20 19:00:00,597,34.0,49.0,50,19,1,0,0,345.0,647.0,363.3333333333333,2024-02-20 19:00:00
king-george-00,2024-02-21 18:00:00,755,21.3,75.5,50,18,2,0,1,597.0,745.0,565.6666666666666,2024-02-21 18:00:00
king-george-00,2024-02-22 17:00:00,751,19.2,74.2,50,17,3,0,1,755.0,713.0,701.0,2024-02-22 17:00:00
king-george-00,2024-02-23 16:00:00,99,46.6,9.1,50,16,4,1,1,751.0,719.0,535.0,2024-02-23 16:00:00
king-george-00,2024-02-24 15:00:00,70,49.6,7.1,50,15,5,1,0,99.0,570.0,306.6666666666667,2024-02-24 15:00:00
king-george-00,2024-02-25 14:00:00,391,42.0,35.6,50,14,6,0,0,70.0,379.0,186.66666666666666,2024-02-25 14:00:00
king-george-00,2024-02-26 13:00:00,534,39.2,43.9,50,13,0,0,0,391.0,70.0,331.6666666666667,2024-02-26 13:00:00
king-george-00,2024-02-27 12:00:00,288,45.6,26.2,50,12,1,0,0,534.0,339.0,404.3333333333333,2024-02-27 12:00:00
king-george-01,2024-01-01 00:00:00,58,50.6,5.8,50,0,0,0,0,355.49849447975913,355.49849447975913,58.0,2024-01-01 00:00:00
king-george-01,2024-01-01 23:00:00,91,49.6,6.4,50,23,0,0,0,58.0,355.49849447975913,74.5,2024-01-01 23:00:00
king-george-01,2024-01-02 22:00:00,98,47.1,9.2,50,22,1,0,0,91.0,355.49849447975913,82.33333333333333,2024-01-02 22:00:00
king-george-01,2024-01-03 21:00:00,167,46.9,15.1,50,21,2,0,0,98.0,355.49849447975913,118.66666666666667,2024-01-03 21:00:00
king-george-01,2024-01-04 20:00:00,447,40.7,39.2,50,20,3,0,0,167.0,355.49849447975913,237.33333333333334,2024-01-04 20:00:00
king-george-01,2024-01-05 19:00:00,12,49.8,1.2,50,19,4,1,0,447.0,355.49849447975913,208.66666666666666,2024-01-05 19:00:00
king-george-01,2024-01-06 18:00:00,182,51.6,15.3,50,18,5,1,1,12.0,355.49849447975913,213.66666666666666,2024-01-06 18:00:00
king-george-01,2024-01-07 17:00:00,733,10.0,87.4,50,17,6,0,1,182.0,355.49849447975913,309.0,2024-01-07 17:00:00
king-george-01,2024-01-08 16:00:00,725,23.6,66.9,50,16,0,0,1,733.0,355.49849447975913,546.6666666666666,2024-01-08 16:00:00
king-george-01,2024-01-09 15:00:00,572,36.9,45.3,50,15,1,0,0,725.0,355.49849447975913,676.6666666666666,2024-01-09 15:00:00
king-george-01,2024-01-10 14:00:00,374,40.8,34.2,50,14,2,0,0,572.0,355.49849447975913,557.0,2024-01-10 14:00:00
king-george-01,2024-01-11 13:00:00,382,42.3,34.0,50,13,3,0,0,374.0,355.49849447975913,442.6666666666667,2024-01-11 13:00:00
king-george-01,2024-01-12 12:00:00,776,25.7,63.6,50,12,4,1,0,382.0,355.49849447975913,510.6666666666667,2024-01-12 12:00:00
king-george-01,2024-01-13 11:00:00,88,48.5,8.1,50,11,5,1,0,776.0,355.49849447975913,415.3333333333333,2024-01-13 11:00:00
king-george-01,2024-01-14 10:00:00,518,41.6,43.9,50,10,6,0,0,88.0,355.49849447975913,460.6666666666667,2024-01-14 10:00:00
king-george-01,2024-01-15 09:00:00,764,27.3,66.1,50,9,0,0,1,518.0,355.49849447975913,456.6666666666667,2024-01-15 09:00:00
king-george-01,2024-01-16 08:00:00,753,11.4,85.3,50,8,1,0,1,764.0,355.49849447975913,678.3333333333334,2024-01-16 08:00:00
king-george-01,2024-01-17 07:00:00,692,31.7,59.9,50,7,2,0,1,753.0,355.49849447975913,736.3333333333334,2024-01-17 07:00:00
king-george-01,2024-01-18 06:00:00,377,43.8,31.6,50,6,3,0,0,692.0,355.49849447975913,607.3333333333334,2024-01-18 06:00:00
king-george-01,2024-01-19 05:00:00,105,49.1,9.5,50,5,4,1,0,377.0,355.49849447975913,391.3333333333333,2024-01-19 05:00:00
king-george-01,2024-01-20 04:00:00,76,51.9,6.7,50,4,5,1,0,105.0,355.49849447975913,186.0,2024-01-20 04:00:00
king-george-01,2024-01-21 03:00:00,75,48.9,6.1,50,3,6,0,0,76.0,355.49849447975913,85.33333333333333,2024-01-21 03:00:00
king-george-01,2024-01-22 02:00:00,60,52.5,5.9,50,2,0,0,0,75.0,355.49849447975913,70.33333333333333,2024-01-22 02:00:00
king-george-01,2024-01-23 01:00:00,79,48.8,6.7,50,1,1,0,0,60.0,355.49849447975913,71.33333333333333,2024-01-23 01:00:00
king-george-01,2024-01-24 00:00:00,82,50.4,5.7,50,0,2,0,0,79.0,58.0,73.66666666666667,2024-01-24 00:00:00
king-george-01,2024-01-24 23:00:00,65,47.5,6.1,50,23,2,0,0,82.0,91.0,75.33333333333333,2024-01-24 23:00:00
king-george-01,2024-01-25 22:00:00,71,47.6,7.2,50,22,3,0,0,65.0,98.0,72.66666666666667,2024-01-25 22:00:00
king-george-01,2024-01-26 21:00:00,16,47.0,1.2,50,21,4,1,0,71.0,167.0,50.666666666666664,2024-01-26 21:00:00
king-george-01,2024-01-27 20:00:00,374,45.2,32.5,50,20,5,1,0,16.0,447.0,153.66666666666666,2024-01-27 20:00:00
king-george-01,2024-01-28 19:00:00,680,33.8,56.4,50,19,6,0,0,374.0,12.0,356.6666666666667,2024-01-28 19:00:00
king-george-01,2024-01-29 18:00:00,768,21.4,75.0,50,18,0,0,1,680.0,182.0,607.3333333333334,2024-01-29 18:00:00
king-george-01,2024-01-30 17:00:00,718,13.1,82.0,50,17,1,0,1,768.0,733.0,722.0,2024-01-30 17:00:00
king-george-01,2024-01-31 16:00:00,758,21.2,73.5,50,16,2,0,1,718.0,725.0,748.0,2024-01-31 16:00:00
king-george-01,2024-02-01 15:00:00,644,35.0,50.2,50,15,3,0,0,758.0,572.0,706.6666666666666,2024-02-01 15:00:00
king-george-01,2024-02-02 14:00:00,385,41.7,33.1,50,14,4,1,0,644.0,374.0,595.6666666666666,2024-02-02 14:00:00
king-george-01,2024-02-03 13:00:00,86,51.5,7.4,50,13,5,1,0,385.0,382.0,371.6666666666667,2024-02-03 13:00:00
king-george-01,2024-02-04 12:00:00,402,44.4,32.9,50,12,6,0,0,86.0,776.0,291.0,2024-02-04 12:00:00
king-george-01,2024-02-05 11:00:00,315,45.8,28.0,50,11,0,0,0,402.0,88.0,267.6666666666667,2024-02-05 11:00:00
king-george-01,2024-02-06 10:00:00,435,41.3,39.0,50,10,1,0,0,315.0,518.0,384.0,2024-02-06 10:00:00
king-george-01,2024-02-07 09:00:00,706,16.8,79.4,50,9,2,0,1,435.0,764.0,485.3333333333333,2024-02-07 09:00:00
king-george-01,2024-02-08 08:00:00,745,17.0,78.3,50,8,3,0,1,706.0,753.0,628.6666666666666,2024-02-08 08:00:00
king-george-01,2024-02-09 07:00:00,241,46.7,21.3,50,7,4,1,1,745.0,692.0,564.0,2024-02-09 07:00:00
king-george-01,2024-02-10 06:00:00,75,48.3,7.1,50,6,5,1,0,241.0,377.0,353.6666666666667,2024-02-10 06:00:00
king-george-01,2024-02-11 05:00:00,121,50.5,10.3,50,5,6,0,0,75.0,105.0,145.66666666666666,2024-02-11 05:00:00
king-george-01,2024-02-12 04:00:00,76,49.2,6.4,50,4,0,0,0,121.0,76.0,90.66666666666667,2024-02-12 04:00:00
king-george-01,2024-02-13 03:00:00,74,48.7,6.5,50,3,1,0,0,76.0,75.0,90.33333333333333,2024-02-13 03:00:00
king-george-01,2024-02-14 02:00:00,78,49.0,6.0,50,2,2,0,0,74.0,60.0,76.0,2024-02-14 02:00:00
king-george-01,2024-02-15 01:00:00,79,49.0,6.4,50,1,3,0,0,78.0,79.0,77.0,2024-02-15 01:00:00
king-george-01,2024-02-16 00:00:00,93,50.6,8.5,50,0,4,1,0,79.0,82.0,83.33333333333333,2024-02-16 00:00:00
king-george-01,2024-02-16 23:00:00,25,52.3,1.5,50,23,4,1,0,93.0,65.0,65.66666666666667,2024-02-16 23:00:00
king-george-01,2024-02-17 22:00:00,320,44.2,28.9,50,22,5,1,0,25.0,71.0,146.0,2024-02-17 22:00:00
king-george-01,2024-02-18 21:00:00,182,47.6,15.9,50,21,6,0,0,320.0,16.0,175.66666666666666,2024-02-18 21:00:00
king-george-01,2024-02-19 20:00:00,421,43.8,34.7,50,20,0,0,0,182.0,374.0,307.6666666666667,2024-02-19 20:00:00
king-george-01,2024-02-20 19:00:00,659,34.6,54.4,50,19,1,0,0,421.0,680.0,420.6666666666667,2024-02-20 19:00:00
king-george-01,2024-02-21 18:00:00,748,13.3,85.5,50,18,2,0,1,659.0,768.0,609.3333333333334,2024-02-21 18:00:00
king-george-01,2024-02-22 17:00:00,748,21.2,72.8,50,17,3,0,1,748.0,718.0,718.3333333333334,2024-02-22 17:00:00
king-george-01,2024-02-23 16:00:00,85,49.0,8.1,50,16,4,1,1,748.0,758.0,527.0,2024-02-23 16:00:00
king-george-01,2024-02-24 15:00:00,82,49.0,7.2,50,15,5,1,0,85.0,644.0,305.0,2024-02-24 15:00:00
king-george-01,2024-02-25 14:00:00,571,37.8,46.3,50,14,6,0,0,82.0,385.0,246.0,2024-02-25 14:00:00
king-george-01,2024-02-26 13:00:00,404,44.3,33.5,50,13,0,0,0,571.0,86.0,352.3333333333333,2024-02-26 13:00:00
king-george-01,2024-02-27 12:00:00,416,43.9,36.0,50,12,1,0,0,404.0,402.0,463.6666666666667,2024-02-27 12:00:00
king-george-02,2024-01-01 00:00:00,99,46.7,7.0,50,0,0,0,0,355.49849447975913,355.49849447975913,99.0,2024-01-01 00:00:00
king-george-02,2024-01-01 23:00:00,66,48.6,5.3,50,23,0,0,0,99.0,355.49849447975913,82.5,2024-01-01 23:00:00
king-george-02,2024-01-02 22:00:00,87,48.7,7.6,50,22,1,0,0,66.0,355.49849447975913,84.0,2024-01-02 22:00:00
king-george-02,2024-01-03 21:00:00,169,48.2,13.2,50,21,2,0,0,87.0,355.49849447975913,107.33333333333333,2024-01-03 21:00:00
king-george-02,2024-01-04 20:00:00,407,44.6,33.4,50,20,3,0,0,169.0,355.49849447975913,221.0,2024-01-04 20:00:00
king-george-02,2024-01-05 19:00:00,14,50.6,1.4,50,19,4,1,0,407.0,355.49849447975913,196.66666666666666,2024-01-05 19:00:00
king-george-02,2024-01-06 18:00:00,132,47.8,11.7,50,18,5,1,1,14.0,355.49849447975913,184.33333333333334,2024-01-06 18:00:00
king-george-02,2024-01-07 17:00:00,748,19.8,75.2,50,17,6,0,1,132.0,355.49849447975913,298.0,2024-01-07 17:00:00
king-george-02,2024-01-08 16:00:00,723,27.5,66.1,50,16,0,0,1,748.0,355.49849447975913,534.3333333333334,2024-01-08 16:00:00
king-george-02,2024-01-09 15:00:00,659,33.7,54.2,50,15,1,0,0,723.0,355.49849447975913,710.0,2024-01-09 15:00:00
king-george-02,2024-01-10 14:00:00,511,40.3,43.7,50,14,2,0,0,659.0,355.49849447975913,631.0,2024-01-10 14:00:00
king-george-02,2024-01-11 13:00:00,433,45.1,34.5,50,13,3,0,0,511.0,355.49849447975913,534.3333333333334,2024-01-11 13:00:00
king-george-02,2024-01-12 12:00:00,685,13.3,80.2,50,12,4,1,0,433.0,355.49849447975913,543.0,2024-01-12 12:00:00
king-george-02,2024-01-13 11:00:00,79,51.3,6.0,50,11,5,1,0,685.0,355.49849447975913,399.0,2024-01-13 11:00:00
king-george-02,2024-01-14 10:00:00,443,43.3,35.1,50,10,6,0,0,79.0,355.49849447975913,402.3333333333333,2024-01-14 10:00:00
king-george-02,2024-01-15 09:00:00,740,24.1,71.1,50,9,0,0,1,443.0,355.49849447975913,420.6666666666667,2024-01-15 09:00:00
king-george-02,2024-01-16 08:00:00,766,22.7,75.8,50,8,1,0,1,740.0,355.49849447975913,649.6666666666666,2024-01-16 08:00:00
king-george-02,2024-01-17 07:00:00,669,26.3,67.6,50,7,2,0,1,766.0,355.49849447975913,725.0,2024-01-17 07:00:00
king-george-02,2024-01-18 06:00:00,379,42.8,32.8,50,6,3,0,0,669.0,355.49849447975913,604.6666666666666,2024-01-18 06:00:00
king-george-02,2024-01-19 05:00:00,107,46.4,9.9,50,5,4,1,0,379.0,355.49849447975913,385.0,2024-01-19 05:00:00
king-george-02,2024-01-20 04:00:00,82,49.9,6.1,50,4,5,1,0,107.0,355.49849447975913,189.33333333333334,2024-01-20 04:00:00
king-george-02,2024-01-21 03:00:00,68,49.8,6.6,50,3,6,0,0,82.0,355.49849447975913,85.66666666666667,2024-01-21 03:00:00
king-george-02,2024-01-22 02:00:00,80,48.2,7.0,50,2,0,0,0,68.0,355.49849447975913,76.66666666666667,2024-01-22 02:00:00
king-george-02,2024-01-23 01:00:00,87,46.5,6.5,50,1,1,0,0,80.0,355.49849447975913,78.33333333333333,2024-01-23 01:00:00
king-george-02,2024-01-24 00:00:00,62,50.3,5.6,50,0,2,0,0,87.0,99.0,76.33333333333333,2024-01-24 00:00:00
king-george-02,2024-01-24 23:00:00,83,48.7,7.0,50,23,2,0,0,62.0,66.0,77.33333333333333,2024-01-24 23:00:00
king-george-02,2024-01-25 22:00:00,101,48.1,8.4,50,22,3,0,0,83.0,87.0,82.0,2024-01-25 22:00:00
king-george-02,2024-01-26 21:00:00,16,51.9,1.4,50,21,4,1,0,101.0,169.0,66.66666666666667,2024-01-26 21:00:00
king-george-02,2024-01-27 20:00:00,504,37.3,44.3,50,20,5,1,0,16.0,407.0,207.0,2024-01-27 20:00:00
king-george-02,2024-01-28 19:00:00,670,30.8,55.2,50,19,6,0,0,504.0,14.0,396.6666666666667,2024-01-28 19:00:00
king-george-02,2024-01-29 18:00:00,713,16.2,77.0,50,18,0,0,1,670.0,132.0,629.0,2024-01-29 18:00:00
king-george-02,2024-01-30 17:00:00,760,10.7,91.0,50,17,1,0,1,713.0,748.0,714.3333333333334,2024-01-30 17:00:00
king-george-02,2024-01-31 16:00:00,684,30.7,59.3,50,16,2,0,1,760.0,723.0,719.0,2024-01-31 16:00:00
king-george-02,2024-02-01 15:00:00,461,39.1,41.5,50,15,3,0,0,684.0,659.0,635.0,2024-02-01 15:00:00
king-george-02,2024-02-02 14:00:00,381,43.6,32.3,50,14,4,1,0,461.0,511.0,508.6666666666667,2024-02-02 14:00:00
king-george-02,2024-02-03 13:00:00,85,51.2,8.1,50,13,5,1,0,381.0,433.0,309.0,2024-02-03 13:00:00
king-george-02,2024-02-04 12:00:00,346,47.9,28.5,50,12,6,0,0,85.0,685.0,270.6666666666667,2024-02-04 12:00:00
king-george-02,2024-02-05 11:00:00,343,44.4,31.9,50,11,0,0,0,346.0,79.0,258.0,2024-02-05 11:00:00
king-george-02,2024-02-06 10:00:00,452,41.2,39.0,50,10,1,0,0,343.0,443.0,380.3333333333333,2024-02-06 10:00:00
king-george-02,2024-02-07 09:00:00,692,26.8,66.4,50,9,2,0,1,452.0,740.0,495.6666666666667,2024-02-07 09:00:00
king-george-02,2024-02-08 08:00:00,713,4.0,97.0,50,8,3,0,1,692.0,766.0,619.0,2024-02-08 08:00:00
king-george-02,2024-02-09 07:00:00,251,46.7,22.2,50,7,4,1,1,713.0,669.0,552.0,2024-02-09 07:00:00
king-george-02,2024-02-10 06:00:00,73,48.9,6.5,50,6,5,1,0,251.0,379.0,345.6666666666667,2024-02-10 06:00:00
king-george-02,2024-02-11 05:00:00,102,49.5,10.1,50,5,6,0,0,73.0,107.0,142.0,2024-02-11 05:00:00
king-george-02,2024-02-12 04:00:00,65,50.9,6.1,50,4,0,0,0,102.0,82.0,80.0,2024-02-12 04:00:00
king-george-02,2024-02-13 03:00:00,70,48.0,5.8,50,3,1,0,0,65.0,68.0,79.0,2024-02-13 03:00:00
king-george-02,2024-02-14 02:00:00,74,50.4,6.3,50,2,2,0,0,70.0,80.0,69.66666666666667,2024-02-14 02:00:00
king-george-02,2024-02-15 01:00:00,68,49.7,5.4,50,1,3,0,0,74.0,87.0,70.66666666666667,2024-02-15 01:00:00
king-george-02,2024-02-16 00:00:00,72,51.1,8.6,50,0,4,1,0,68.0,62.0,71.33333333333333,2024-02-16 00:00:00
king-george-02,2024-02-16 23:00:00,6,49.8,1.3,50,23,4,1,0,72.0,83.0,48.666666666666664,2024-02-16 23:00:00
king-george-02,2024-02-17 22:00:00,424,43.0,34.3,50,22,5,1,0,6.0,101.0,167.33333333333334,2024-02-17 22:00:00
king-george-02,2024-02-18 21:00:00,165,46.2,13.3,50,21,6,0,0,424.0,16.0,198.33333333333334,2024-02-18 21:00:00
king-george-02,2024-02-19 20:00:00,371,45.6,31.3,50,20,0,0,0,165.0,504.0,320.0,2024-02-19 20:00:00
king-george-02,2024-02-20 19:00:00,672,26.4,60.2,50,19,1,0,0,371.0,670.0,402.6666666666667,2024-02-20 19:00:00
king-george-02,2024-02-21 18:00:00,723,15.3,80.3,50,18,2,0,1,672.0,713.0,588.6666666666666,2024-02-21 18:00:00
king-george-02,2024-02-22 17:00:00,762,4.8,97.0,50,17,3,0,1,723.0,760.0,719.0,2024-02-22 17:00:00
king-george-02,2024-02-23 16:00:00,93,50.4,8.9,50,16,4,1,1,762.0,684.0,526.0,2024-02-23 16:00:00
king-george-02,2024-02-24 15:00:00,91,48.0,7.4,50,15,5,1,0,93.0,461.0,315.3333333333333,2024-02-24 15:00:00
king-george-02,2024-02-25 14:00:00,475,40.6,38.0,50,14,6,0,0,91.0,381.0,219.66666666666666,2024-02-25 14:00:00
king-george-02,2024-02-26 13:00:00,405,41.4,35.3,50,13,0,0,0,475.0,85.0,323.6666666666667,2024-02-26 13:00:00
king-george-02,2024-02-27 12:00:00,403,40.6,33.6,50,12,1,0,0,405.0,346.0,427.6666666666667,2024-02-27 12:00:00
nablus-road-00,2024-01-01 00:00:00,59,51.6,5.6,50,0,0,0,0,355.49849447975913,355.49849447975913,59.0,2024-01-01 00:00:00
nablus-road-00,2024-01-01 23:00:00,75,48.3,6.5,50,23,0,0,0,59.0,355.49849447975913,67.0,2024-01-01 23:00:00
nablus-road-00,2024-01-02 22:00:00,105,47.5,8.5,50,22,1,0,0,75.0,355.49849447975913,79.66666666666667,2024-01-02 22:00:00
nablus-road-00,2024-01-03 21:00:00,186,50.1,16.3,50,21,2,0,0,105.0,355.49849447975913,122.0,2024-01-03 21:00:00
nablus-road-00,2024-01-04 20:00:00,370,43.8,31.0,50,20,3,0,0,186.0,355.49849447975913,220.33333333333334,2024-01-04 20:00:00
nablus-road-00,2024-01-05 19:00:00,17,48.7,1.2,50,19,4,1,0,370.0,355.49849447975913,191.0,2024-01-05 19:00:00
nablus-road-00,2024-01-06 18:00:00,163,48.7,14.3,50,18,5,1,1,17.0,355.49849447975913,183.33333333333334,2024-01-06 18:00:00
nablus-road-00,2024-01-07 17:00:00,743,4.0,97.0,50,17,6,0,1,163.0,355.49849447975913,307.6666666666667,2024-01-07 17:00:00
nablus-road-00,2024-01-08 16:00:00,685,31.6,56.3,50,16,0,0,1,743.0,355.49849447975913,530.3333333333334,2024-01-08 16:00:00
nablus-road-00,2024-01-09 15:00:00,581,37.5,48.9,50,15,1,0,0,685.0,355.49849447975913,669.6666666666666,2024-01-09 15:00:00
nablus-road-00,2024-01-10 14:00:00,438,43.0,34.5,50,14,2,0,0,581.0,355.49849447975913,568.0,2024-01-10 14:00:00
nablus-road-00,2024-01-11 13:00:00,337,47.9,28.1,50,13,3,0,0,438.0,355.49849447975913,452.0,2024-01-11 13:00:00
nablus-road-00,2024-01-12 12:00:00,774,26.3,66.2,50,12,4,1,0,337.0,355.49849447975913,516.3333333333334,2024-01-12 12:00:00
nablus-road-00,2024-01-13 11:00:00,71,52.5,6.2,50,11,5,1,0,774.0,355.49849447975913,394.0,2024-01-13 11:00:00
nablus-road-00,2024-01-14 10:00:00,459,41.9,38.0,50,10,6,0,0,71.0,355.49849447975913,434.6666666666667,2024-01-14 10:00:00
nablus-road-00,2024-01-15 09:00:00,733,13.0,83.5,50,9,0,0,1,459.0,355.49849447975913,421.0,2024-01-15 09:00:00
nablus-road-00,2024-01-16 08:00:00,710,4.7,97.0,50,8,1,0,1,733.0,355.49849447975913,634.0,2024-01-16 08:00:00
nablus-road-00,2024-01-17 07:00:00,729,27.5,61.5,50,7,2,0,1,710.0,355.49849447975913,724.0,2024-01-17 07:00:00
nablus-road-00,2024-01-18 06:00:00,284,46.3,25.1,50,6,3,0,0,729.0,355.49849447975913,574.3333333333334,2024-01-18 06:00:00
nablus-road-00,2024-01-19 05:00:00,112,47.6,9.5,50,5,4,1,0,284.0,355.49849447975913,375.0,2024-01-19 05:00:00
nablus-road-00,2024-01-20 04:00:00,84,51.2,6.5,50,4,5,1,0,112.0,355.49849447975913,160.0,2024-01-20 04:00:00
nablus-road-00,2024-01-21 03:00:00,51,51.1,5.1,50,3,6,0,0,84.0,355.49849447975913,82.33333333333333,2024-01-21 03:00:00
nablus-road-00,2024-01-22 02:00:00,87,48.3,6.3,50,2,0,0,0,51.0,355.49849447975913,74.0,2024-01-22 02:00:00
nablus-road-00,2024-01-23 01:00:00,57,49.6,5.3,50,1,1,0,0,87.0,355.49849447975913,65.0,2024-01-23 01:00:00
nablus-road-00,2024-01-24 00:00:00,73,50.8,6.4,50,0,2,0,0,57.0,59.0,72.33333333333333,2024-01-24 00:00:00
nablus-road-00,2024-01-24 23:00:00,79,50.5,6.9,50,23,2,0,0,73.0,75.0,69.66666666666667,2024-01-24 23:00:00
